company_id,company_name,sector,industry,emissions_archetype,country,employees,lei,ticker,exchange,mapping_confidence,mapping_type
9a0059bb-b486-4ab6-be92-87fb6edb73f0,Hermes International SCA,Consumer Goods,Consumer Electronics,Use-phase Dominant,France,25185,969500Y4IJGHJE2MTJ13,RMS,EURONEXT,0.7,map
9a8eee0f-5fa5-4647-a57e-aca850d9651a,Solvay SA,Manufacturing,Chemical Manufacturing,Operational Emitter,Belgium,9000,549300MMVL80RTBP3O28,SOLB,EURONEXT,1.0,direct
9afbea67-be42-4869-b914-74b51e25dd0c,ENKA Insaat ve Sanayi AS,Manufacturing,Construction Services,Upstream-heavy,Turkey,25680,789000EE9HXTYDRH9O46,ENKAI.E,BORSA ISTANBUL,0.9,extend
9ba7a5e4-087d-4712-ad82-52836bfee077,Kone Oyj,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Finland,64663,2138001CNF45JP5XZK38,KNEBV,NASDAQ HELSINKI LTD,0.95,extend
9bdaf756-1a78-45d7-a5f6-7c09d6e4a76b,LyondellBasell Industries NV,Manufacturing,Chemical Manufacturing,Operational Emitter,United Kingdom,20000,BN6WCCZ8OVP3ITUUVN49,LYB,"NEW YORK STOCK EXCHANGE, INC.",1.0,direct
9be114c5-efe6-46f8-9852-05e82ddfdb6f,Saf-Holland Se,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Germany,4935,222100QJQLUJHWREL058,SFQ,XETRA,0.85,merge
9c6c7353-3d21-4773-bc06-313b9e7def34,Kingspan Group PLC,Manufacturing,Construction Materials,Lifecycle-dependent,Ireland,24802,635400HM7V74SUB9OG75,KRX,IRISH STOCK EXCHANGE,0.8,merge
9e7469ca-09d2-484b-a095-ea2c232a02a5,D'Ieteren Group SA,Consumer Goods,Auto & Truck Dealerships,Unknown,Belgium,2468,549300DV5KJ23OKVTW34,DIE,EURONEXT,0,unmapped
9eb600ec-6b0a-4d50-939d-ba1e718649d6,Siemens Energy AG,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Germany,100000,5299005CHJZ14D4FDJ62,ENR,XETRA,0.95,extend
9f6ed156-6ddc-4130-82c6-74a61ba703d0,Umicore SA,Manufacturing,Waste Management Services,Operational Emitter,Belgium,11251,529900F3AIQECS8ZSV61,UMI,EURONEXT,0.9,extend
9f95231c-9ddc-46a6-beb2-6c9b6c232794,Bouygues SA,Manufacturing,Construction Services,Upstream-heavy,France,200862,969500MOCLNQFNZN0D63,EN,EURONEXT,0.9,extend
a0449b8c-4e35-49e6-8a83-f78857983f69,Wallenius Wilhelmsen ASA,Manufacturing,Marine Shipping,Unknown,Norway,8626,549300NBN0URT3RA3Y54,WAWI,OSLO BORS,0,unmapped
a0dc50da-6228-4b48-890f-c781d2d27ec3,Lotus Bakeries NV,Consumer Goods,Food & Beverage,Use-phase Dominant,Belgium,3360,5493004C0K34IFI67I03,LOTB,EURONEXT,0.95,direct
a1cbe83e-6868-40b7-9d57-57afe635b768,FDJ United,Consumer Goods,Gambling,Unknown,France,0,969500R4CLSQFTYYI535,FDJU,EURONEXT,0,unmapped
a31fd2e5-a62b-43e8-b345-5caf873b4877,Broedrene A & O Johansen A/S,Manufacturing,Industrial Distribution,Unknown,Denmark,981,5299004B6ZEGVCR9ZR75,AOJ B,NASDAQ COPENHAGEN A/S,0,unmapped
a3ce1711-7acf-46cb-bb75-c33f6a75ecdc,Ferrovial SE,Manufacturing,Infrastructure Operations,Unknown,Netherlands,25264,72450022R2ZFL41Y6I04,FER,BOLSA DE MADRID,0,unmapped
a443efee-5c08-49e2-a2c1-6221fd1b1acb,Mondi PLC,Manufacturing,Paper Manufacturing,Lifecycle-dependent,United Kingdom,22473,213800LOZA69QFDC9N34,MNDI,LONDON STOCK EXCHANGE,0.9,extend
a47075ab-447e-45bb-a193-348d5e5508c3,Elia Group SA,Energy,Electric Utilities,Operational Emitter,Belgium,3677,549300S1MP1NFDIKT460,ELI,EURONEXT,0.95,merge
a4b6fa46-aa19-490d-b194-86a865752029,Vestel Elektronik Sanayi ve Ticaret AS,Consumer Goods,"Furnishings, Fixtures & Appliances",Unknown,Turkey,19509,789000X20ITI3ANQEL70,VESTL.E,BORSA ISTANBUL,0,unmapped
a563ec0d-2745-4368-9bf3-b375b8c411e5,Holcim AG,Manufacturing,Construction Materials,Lifecycle-dependent,Switzerland,62391,529900EHPFPYHV6IQO98,HOLN,SIX SWISS EXCHANGE,0.9,extend
a6b6bf31-e09a-4b3e-83d3-d1d76263d318,Turkiye Sise ve Cam Fabrikalari AS,Manufacturing,Diversified Manufacturing,Upstream-heavy,Turkey,22651,789000KWOK751Q6R8875,SISE.E,BORSA ISTANBUL,0.6,extend
a732cee4-561c-42de-bf7b-f406f3f3ddaa,J Sainsbury PLC,Consumer Goods,Traditional Retail,Scope 2-heavy,United Kingdom,148498,213800VGZAAJIKJ9Y484,SBRY,LONDON STOCK EXCHANGE,0.9,direct
a737b29d-5d99-4f6c-a0b0-22706b9652f0,B&M European Value Retail SA,Consumer Goods,Discount Stores,Unknown,Luxembourg,40383,213800UK7ZRLY2K1X530,BME,LONDON STOCK EXCHANGE,0,unmapped
a7918359-7b08-489e-a628-59f667ec2682,Feintool International Holding AG,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Switzerland,3194,529900AUNJ8C37482692,FTON,SIX SWISS EXCHANGE,0.95,extend
a7f5e53b-df87-4e59-81f4-ea6bc73765a2,Aker BP ASA,Energy,Oil & Gas E&P,Unknown,Norway,2727,549300NFTY73920OYK69,AKRBP,OSLO BORS,0,unmapped
aab6fd21-71d0-44a6-ae36-305c43cd17d9,Svenska Cellulosa Aktiebolaget SCA,Manufacturing,Lumber & Wood Production,Unknown,Sweden,3333,549300FW5JDRV1IJ0M67,SCA B,NASDAQ STOCKHOLM AB,0,unmapped
ab490b03-87f9-4334-833d-a0dd3e0465a1,Harvia Oyj,Consumer Goods,Leisure,Unknown,Finland,696,7437002ULTBOWQQOXL69,HARVIA,NASDAQ HELSINKI LTD,0,unmapped
ac312dc9-9c64-4c40-8ce8-7ee113c8feb3,Hellofresh SE,Consumer Goods,Food Service,Scope 2-heavy,Germany,21783,391200ZAF4V6XD2M9G57,HFG,XETRA,0.9,extend
ac34253d-186e-4898-9651-06c90a6aad94,Verkkokauppa.com Oyj,Consumer Goods,Internet Retail,Unknown,Finland,466,743700QZE6B52SHHTV75,VERK,NASDAQ HELSINKI LTD,0,unmapped
acde17bd-29d5-43a8-9529-6c1789c52b8d,Gelsenwasser AG,Energy,Electric Utilities,Operational Emitter,Germany,1779,529900JGEOQMCDYOK785,WWG,DEUTSCHE BOERSE AG,0.95,direct
ae1a0791-bb86-4851-8288-2c0d9f54a515,International Consolidated Airlines Group SA,Manufacturing,Airlines,Operational Emitter,United Kingdom,52762,959800TZHQRUSH1ESL13,IAG,LONDON STOCK EXCHANGE,1.0,direct
ae24f019-198b-4f13-8bb1-ead7784e2b10,Clariant AG,Manufacturing,Chemical Manufacturing,Operational Emitter,Switzerland,10465,529900VSEKBY7TMPP349,CLN,SIX SWISS EXCHANGE,1.0,direct
ae59c0d0-acdd-4355-8f93-d199e5c3e72d,Remy Cointreau SA,Consumer Goods,Beverages - Wineries & Distilleries,Unknown,France,1943,5493004V6A3Z027YT216,RCO,EURONEXT,0,unmapped
af245725-23da-4698-849e-3f01799b7635,IMI PLC,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,United Kingdom,10000,2138002W9Q21PF751R30,IMI,LONDON STOCK EXCHANGE,0.95,extend
af82320a-3530-479b-919f-1775cc40200f,TotalEnergies SE,Energy,Oil & Gas Extraction,Operational Emitter,France,102579,529900S21EQ1BO4ESM68,TTE,EURONEXT,1.0,direct
b0937701-0c89-47dc-aa63-04273f342a9f,Italgas SpA,Energy,Gas Utilities,Operational Emitter,Italy,4295,815600F25FF44EF1FA76,IG,EURONEXT MILAN,0.9,extend
b0e76119-9e98-49ee-a771-fb5b6c4dd45e,Transocean Ltd,Energy,Oil & Gas Drilling,Unknown,Switzerland,5470,529900QO4W5DQGBGEF32,RIG,"NEW YORK STOCK EXCHANGE, INC.",0,unmapped
b123fc01-784a-4c8d-b99f-31e95d60ff28,Royal Unibrew A/S,Consumer Goods,Beverages - Brewers,Unknown,Denmark,4365,529900D69KFL8IAP8Q63,RBREW,NASDAQ COPENHAGEN A/S,0,unmapped
b14f90d0-0dc2-4367-8057-ef9c7fdce81e,Cranswick PLC,Consumer Goods,Food & Beverage,Use-phase Dominant,United Kingdom,15000,549300LDZLPU51XOSK43,CWK,LONDON STOCK EXCHANGE,0.95,direct
b3174d58-c2cb-453c-9555-078819cdfbb7,BKW AG,Energy,Renewable Energy,Lifecycle-dependent,Switzerland,12139,549300IE30SKTUO98Q38,BKW,SIX SWISS EXCHANGE,1.0,direct
b345ead6-eaad-45c4-8678-919d00deeef4,Harbour Energy PLC,Energy,Oil & Gas E&P,Unknown,United Kingdom,3019,213800YPC42DYBKVPF97,HBR,LONDON STOCK EXCHANGE,0,unmapped
b4d839f5-1cb7-4c45-9f77-090bd8faf7b2,Bystronic AG,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Switzerland,3268,529900OG85OX10GRW920,BYS,SIX SWISS EXCHANGE,0.95,extend
b5ddffe9-7b63-46ce-8088-bb2547f61a22,TUI AG,Consumer Goods,Travel Services,Unknown,Germany,53959,529900SL2WSPV293B552,TUI1,XETRA,0,unmapped
b5e0b5c0-6462-493f-ab51-efb4ad2be0e0,Axfood AB,Consumer Goods,Traditional Retail,Scope 2-heavy,Sweden,18472,549300QIXCZWZLHE8L05,AXFO,NASDAQ STOCKHOLM AB,0.9,direct
b65ca193-6040-421b-ada4-4001d8a65cb3,Vossloh AG,Manufacturing,Railroads,Unknown,Germany,4267,5299003HAEOUVX3HWX43,VOS,XETRA,0,unmapped
b73742b4-fb35-4683-9b14-2018c1da1e44,Anora Group Oyj,Consumer Goods,Beverages - Wineries & Distilleries,Unknown,Finland,1211,52990007AXNSS4PNX352,ANORA,NASDAQ HELSINKI LTD,0,unmapped
b85b8029-b9c9-47c3-9b91-15c3f88c245d,Krones AG,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Germany,19788,529900NY2GSZWWUBW049,KRN,XETRA,0.95,extend
b860f6d8-ca80-44b6-a8a5-31894b3a4c79,Schneider Electric SE,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,France,155822,969500A1YF1XUYYXS284,SU,EURONEXT,0.95,extend
b8b6c5b3-d773-4e69-8566-54236cae7597,Arcelik AS,Consumer Goods,"Furnishings, Fixtures & Appliances",Unknown,Turkey,51443,789000748KTQCUMJ0R25,ARCLK.E,BORSA ISTANBUL,0,unmapped
b8f2290d-77d7-4c67-aa38-48c7871ea534,DS Smith Ltd,Consumer Goods,Packaging Manufacturing,Lifecycle-dependent,United Kingdom,29495,39RSBE4RCI4M15BLWH36,SMDS,LONDON STOCK EXCHANGE,0.95,extend
b906d257-eaad-42f4-b12a-9e2ee44c4881,Otokar Otomotiv ve Savunma Sanayi AS,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Turkey,3709,5493000NBAE8C7SELC90,OTKAR.E,BORSA ISTANBUL,1.0,direct
b921b2b5-0e72-4015-9015-c5c64b9d17a0,Bell Food Group AG,Consumer Goods,Food & Beverage,Use-phase Dominant,Switzerland,13496,50670090YSFJ2732TD58,BELL,SIX SWISS EXCHANGE,0.95,direct
b925a04e-bd36-4986-8f2a-00401e453196,SP Group A/S,Manufacturing,Chemical Manufacturing,Operational Emitter,Denmark,2404,549300WCUCPUNXAFH710,SPG,NASDAQ COPENHAGEN A/S,1.0,direct
b9ef9885-94ae-4dd9-9837-89b7d7776f8a,Marimekko Oyj,Consumer Goods,Apparel Manufacturing,Unknown,Finland,480,74370053IOY42B9YJ350,MEKKO,NASDAQ HELSINKI LTD,0,unmapped
bac22705-59c1-4664-8383-569d3c4da4e1,Jumbo SA,Consumer Goods,Traditional Retail,Scope 2-heavy,Greece,5931,549300TGIVUUMY40MZ05,BELA,ATHENS EXCHANGE S.A. CASH MARKET,0.85,merge
bc118dc7-2a2a-4122-900a-7fd00701ac8a,Melia Hotels International SA,Consumer Goods,Lodging,Unknown,Spain,18362,959800JRKSZ6YZD4EL80,MEL,BOLSA DE MADRID,0,unmapped
bc12fd72-078c-47c0-bd5e-da8681145320,BP PLC,Energy,Oil & Gas Extraction,Operational Emitter,United Kingdom,100500,213800LH1BZH3DI6G760,BP.,LONDON STOCK EXCHANGE,1.0,direct
bc6c00d6-c8f4-4309-959e-0c84ebd0b752,Saab AB,Manufacturing,Aerospace Manufacturing,Upstream-heavy,Sweden,24481,549300ZHO4JCQQI13M69,SAAB B,NASDAQ STOCKHOLM AB,0.9,extend
bc864345-890b-44b8-82cb-eadcca6116cb,Dassault Aviation SA,Manufacturing,Aerospace Manufacturing,Upstream-heavy,France,14589,969500CVFTUT88V8QN95,AM,EURONEXT,0.9,extend
bcb4b549-29b0-431d-ab3f-fdecd04c29a8,Samsonite Group SA,Consumer Goods,Footwear & Accessories,Unknown,Luxembourg,12100,549300UULS5HYFJSEL12,1910,HONG KONG EXCHANGES AND CLEARING LTD,0,unmapped
bd1069ed-dcfd-41c2-b623-0fa84c06837f,Lottomatica Group SpA,Consumer Goods,Gambling,Unknown,Italy,2700,549300R72LKEGT4EX026,LTMC,EURONEXT MILAN,0,unmapped
bd13ee54-dcfd-4555-8440-4af83a2b37e1,Raisio Oyj,Consumer Goods,Food & Beverage,Use-phase Dominant,Finland,348,74370083282NHIP4QD02,RAIVV,NASDAQ HELSINKI LTD,0.95,direct
bd23dfb2-a6d5-4e0f-81c0-38791a1ead8f,Mayr-Melnhof Karton AG,Consumer Goods,Packaging Manufacturing,Lifecycle-dependent,Austria,14865,5299001AMHDLKUM80611,MMK,WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET),0.95,extend
be1625c8-d3ad-4f56-9be9-e4e6dc65dbf0,DO & CO AG,Manufacturing,Airports & Air Services,Unknown,Austria,15538,5299002NFQKOBT1E8569,DOC,WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET),0,unmapped
bf3a5461-01c7-4167-b30c-52a9835406f5,Adidas AG,Consumer Goods,Footwear & Accessories,Unknown,Germany,46045,549300JSX0Z4CW0V5023,ADS,XETRA,0,unmapped
bf5b534a-fe03-4257-996a-d7e0327482d1,Var Energi ASA,Energy,Oil & Gas E&P,Unknown,Norway,1400,549300LIVN3FFOJN2K47,VAR,OSLO BORS,0,unmapped
bfaa6e3a-6a6c-44a1-b0b0-6825a8313496,Shell PLC,Energy,Oil & Gas Extraction,Operational Emitter,United Kingdom,96000,21380068P1DRHMJ8KU70,SHEL,LONDON STOCK EXCHANGE,1.0,direct
c038e45a-4b65-4582-ba1e-2f895bd5cd2a,Uniper SE,Energy,Utilities - Independent Power Producers,Unknown,Germany,6844,549300UXRTWGIBZQ4J67,UN0,XETRA,0,unmapped
c0d4c139-c403-4784-8c34-9643c58f1f28,Essity AB (publ),Consumer Goods,Fast Moving Consumer Goods,Lifecycle-dependent,Sweden,36000,549300G8E6YUVJ1DA153,ESSITY B,NASDAQ STOCKHOLM AB,0.9,direct
c11422bf-d455-462c-9913-1b7c6ddb720b,Fraport Frankfurt Airport Services Worldwide AG,Manufacturing,Airports & Air Services,Unknown,Germany,19211,5299001ERX0K10IZUL40,FRA,XETRA,0,unmapped
c1174ec5-e5f6-4ab4-91c2-cf6bc16ee676,Rias A/S,Manufacturing,Construction Materials,Lifecycle-dependent,Denmark,105,549300XVCPVNRHSJS805,RIAS B,NASDAQ COPENHAGEN A/S,0.9,extend
c13e1df6-9b67-4e7c-99f0-47553f06dd24,Bellway PLC,Consumer Goods,Residential Construction,Unknown,United Kingdom,2659,213800CY4L3HST4FGZ98,BWY,LONDON STOCK EXCHANGE,0,unmapped
c1969a99-5dfd-4ba8-bc92-171a148967b9,SGS SA,Manufacturing,Professional Services,Scope 2-heavy,Switzerland,95244,2138007JNS19JHNA2336,SGSN,SIX SWISS EXCHANGE,0.8,merge
c2181407-8420-4663-85a8-3ab40a427b1e,Public Power Corporation SA,Energy,Renewable Energy,Lifecycle-dependent,Greece,16495,213800T9Y5XCOVRZ4Y57,PPC,ATHENS EXCHANGE S.A. CASH MARKET,1.0,direct
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Manufacturing,Marine Shipping,Unknown,Denmark,87906,549300D2K6PKKKXVNN73,MAERSK B,NASDAQ COPENHAGEN A/S,0,unmapped
c2e0ba89-1771-44f5-a596-b9c1e025ff9c,Akzo Nobel NV,Manufacturing,Chemical Manufacturing,Operational Emitter,Netherlands,33751,724500XYIJUGXAA5QD70,AKZA,EURONEXT,1.0,direct
c3566a26-a518-4042-b7a9-3f6e3eacc7fe,Amadeus Fire AG,Manufacturing,Staffing & Employment Services,Unknown,Germany,3912,391200TJJ820ZDHNFJ33,AAD,XETRA,0,unmapped
c3be2903-8ede-496e-9b2c-6b4f8d0ffb49,Hochtief AG,Manufacturing,Construction Services,Upstream-heavy,Germany,50961,529900Y25S8NZIYTT924,HOT,XETRA,0.9,extend
c3e2a8c8-a6f3-464d-bb36-2719bc7bfd5e,Technip Energies NV,Energy,Oil & Gas Services,Operational Emitter,France,15105,724500FLODI49NSCIP70,TE,EURONEXT,0.95,extend
c44311bc-32a8-461c-b6ca-de105e8c3b7f,Verbio SE,Manufacturing,Chemical Manufacturing,Operational Emitter,Germany,1521,529900W51PINCFFALS96,VBK,XETRA,1.0,direct
c491e033-1d58-4b59-887b-3e33cb6f8a54,Greek Organisation of Football Prognostics SA,Consumer Goods,Gambling,Unknown,Greece,1949,213800M4NRGFJCI34834,OPAP,ATHENS EXCHANGE S.A. CASH MARKET,0,unmapped
c525debf-feac-4fb3-ac4c-3ce375232900,Beijer Ref AB (publ),Manufacturing,Industrial Distribution,Unknown,Sweden,6597,549300PZZEUVH08H4G75,BEIJ B,NASDAQ STOCKHOLM AB,0,unmapped
c6a49e27-bf13-4c48-9d2b-8d899c671764,Anadolu Efes Biracilik ve Malt Sanayii AS,Consumer Goods,Food & Beverage,Use-phase Dominant,Turkey,19907,7890006LGARYVIPOJX03,AEFES.E,BORSA ISTANBUL,0.9,merge
c79778d3-148d-4ee9-b68b-196fb800edf9,Aksa Enerji Uretim AS,Energy,Utilities - Independent Power Producers,Unknown,Turkey,1327,789000KQC5JTW1S3JG98,AKSEN.E,BORSA ISTANBUL,0,unmapped
c7c70c2e-b73d-4d5c-a2b7-024d10d396c2,H+H International A/S,Manufacturing,Construction Materials,Lifecycle-dependent,Denmark,1191,213800GJODT6FV8QM841,HH,NASDAQ COPENHAGEN A/S,0.9,extend
c7fa3fd4-8dad-4991-9122-7a7b56eb9e53,Aalberts NV,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Netherlands,13124,549300EMP9DT6Q35HZ31,AALB,EURONEXT,0.95,extend
c85f66eb-60d2-4ddc-aff0-a47bd766dfc4,Trelleborg AB,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Sweden,16237,213800XY16PAWG2PAD14,TREL B,NASDAQ STOCKHOLM AB,0.95,extend
c8dd329d-934b-4435-9208-cf565310ae82,United Utilities Group PLC,Energy,Utilities - Regulated Water,Unknown,United Kingdom,6000,2138002IEYQAOC88ZJ59,UU.,LONDON STOCK EXCHANGE,0,unmapped
c9aa8f64-a415-41c7-94d3-784b4fb49f5b,MTU Aero Engines AG,Manufacturing,Aerospace Manufacturing,Upstream-heavy,Germany,12170,529900807L67JY81RD65,MTX,XETRA,0.9,extend
ca186e78-626a-4043-8fd5-24a6a12dc017,Rolls-Royce Holdings PLC,Manufacturing,Aerospace Manufacturing,Upstream-heavy,United Kingdom,42400,213800EC7997ZBLZJH69,RR.,LONDON STOCK EXCHANGE,0.9,extend
ca95e5d1-7674-44de-a225-b2440d1602f8,Belimo Holding AG,Manufacturing,Construction Materials,Lifecycle-dependent,Switzerland,2071,506700339DLX749VEM23,BEAN,SIX SWISS EXCHANGE,0.8,merge
cae79a1e-0e69-4612-bc96-2daa5eb230de,X5 Retail Group NV,Consumer Goods,Traditional Retail,Scope 2-heavy,Netherlands,392000,213800J17UJJJDGUVF56,FIVE,MOSCOW EXCHANGE,0.9,direct
cbfdcffc-0df8-4e68-8639-7c1c35e45fd4,Copenhagen Airports A/S,Manufacturing,Airports & Air Services,Unknown,Denmark,2671,549300Z01GJGM7D3HQ74,KBHL,NASDAQ COPENHAGEN A/S,0,unmapped
cc98ade3-5448-4963-9bb8-fa4f6b875032,De' Longhi SpA,Consumer Goods,"Furnishings, Fixtures & Appliances",Unknown,Italy,9434,8156000E09A52C4F8A38,DLG,EURONEXT MILAN,0,unmapped
cd295f58-b8f8-4af9-a841-5f414ad4c612,Pentair PLC,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,United Kingdom,9750,549300EVR9D56WPSRP15,PNR,"NEW YORK STOCK EXCHANGE, INC.",0.95,extend
cd32764b-ffa9-455b-bdde-cf97bb470e4b,Spie SA,Manufacturing,Construction Services,Upstream-heavy,France,52787,969500TJNS5GSFWJ8X85,SPIE,EURONEXT,0.9,extend
ce016807-e5c1-4390-b32c-808febf341de,Motor Oil Hellas Corinth Refineries SA,Energy,Oil & Gas Refining,Operational Emitter,Greece,3243,213800U3Y9UL7Y4QVM11,MOH,ATHENS EXCHANGE S.A. CASH MARKET,0.95,extend
ce36fb77-0f24-4bea-82b7-019ac08b8b13,EDP Renovaveis SA,Energy,Renewable Energy,Lifecycle-dependent,Spain,2935,529900MUFAH07Q1TAX06,EDPR,EURONEXT,1.0,direct
cebc77f9-d944-4e95-be7c-1f2f78be64ee,Aeroports de Paris SA,Manufacturing,Airports & Air Services,Unknown,France,28174,969500PJMBSFHYC37989,ADP,EURONEXT,0,unmapped
cfa39659-4c46-4605-a148-0958606f3f5c,L E Lundbergforetagen AB (publ),Manufacturing,Diversified Manufacturing,Upstream-heavy,Sweden,4170,529900BPSFZS6O3A9R04,LUND B,NASDAQ STOCKHOLM AB,0.6,extend
d05a40c2-e1f5-4b2b-8ad8-cb0a8c666eb1,Pandora A/S,Consumer Goods,Consumer Electronics,Use-phase Dominant,Denmark,41326,5299007OWYZ6I1E46843,PNDORA,NASDAQ COPENHAGEN A/S,0.7,map
d17ece7c-2ecd-4805-a0fb-c7ab4e22af13,Dmg Mori AG,Manufacturing,Industrial Equipment Manufacturing,Scope 2-heavy,Germany,7498,529900HXE4EQIHJY8518,GIL,XETRA,0.75,merge
d1c3bb86-55a7-420a-a8a0-cb9ba4231666,Petkim Petrokimya Holding AS,Manufacturing,Chemical Manufacturing,Operational Emitter,Turkey,2433,529900XZCVZOEYWNBQ67,PETKM.E,BORSA ISTANBUL,1.0,direct
d274e358-608e-40b2-a4bd-393088544869,Exel Composites Oyj,Manufacturing,Chemical Manufacturing,Operational Emitter,Finland,637,743700205JAMGM80QD88,EXL1V,NASDAQ HELSINKI LTD,1.0,direct
d2e1f545-59b7-413f-b721-69c08cfba3e4,Jungheinrich AG,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Germany,20841,529900PHZORTU6FSXE73,Jun.03,XETRA,0.95,extend
d4558472-acac-4e2a-ae9b-52dd3f46cac5,InterContinental Hotels Group PLC,Consumer Goods,Lodging,Unknown,United Kingdom,12587,2138007ZFQYRUSLU3J98,IHG,LONDON STOCK EXCHANGE,0,unmapped
d4bc5690-b568-4241-be5d-138930f94951,Covestro AG,Manufacturing,Chemical Manufacturing,Operational Emitter,Germany,17503,3912005AWHKLQ1CPLV11,1COV,XETRA,1.0,direct
d4c35e2f-22fe-4a04-b473-47108cb22af4,L'Oreal SA,Consumer Goods,Fast Moving Consumer Goods,Lifecycle-dependent,France,94397,529900JI1GG6F7RKVI53,OR,EURONEXT,0.9,direct
d4c606b3-cfd7-4319-bc8b-948a11635575,Coca Cola HBC AG,Consumer Goods,Food & Beverage,Use-phase Dominant,Switzerland,33000,549300EFP3TNG7JGVE49,CCH,LONDON STOCK EXCHANGE,0.9,merge
d4d3294c-619a-4e01-9152-72fbafabf1ce,Assa Abloy AB,Manufacturing,Security & Protection Services,Unknown,Sweden,63000,549300YECS8HKCIMMB67,ASSA B,NASDAQ STOCKHOLM AB,0,unmapped
d58ef953-b311-4574-a66f-b04b701b5e68,Ackermans & Van Haaren NV,Manufacturing,Construction Services,Upstream-heavy,Belgium,24384,5493005E2GHATS0Z6J59,ACKB,EURONEXT,0.9,extend
d5c2c897-d309-49ac-81d6-776bd723094e,Eiffage SA,Manufacturing,Construction Services,Upstream-heavy,France,78200,969500OQXKE5WDM9M994,FGR,EURONEXT,0.9,extend
d5d11253-c966-4326-9304-84b4d24bf24b,Kerry Group PLC,Consumer Goods,Food & Beverage,Use-phase Dominant,Ireland,21461,635400TLVVBNXLFHWC59,KRZ,IRISH STOCK EXCHANGE,0.95,direct
d5fbbeea-53f7-49d1-9703-b90cb620a3a6,Per Aarsleff Holding A/S,Manufacturing,Construction Services,Upstream-heavy,Denmark,8561,5493008HS8STXVZXYZ63,PAAL B,NASDAQ COPENHAGEN A/S,0.9,extend
d6e63c1d-8223-4491-b13d-2def25af0b57,Trigano SA,Consumer Goods,Recreational Vehicles,Unknown,France,10652,969500KLZPNMO8TUM811,TRI,EURONEXT,0,unmapped
d8fea69f-b406-4444-b51d-0679b027cef3,Orthex Oyj,Consumer Goods,"Furnishings, Fixtures & Appliances",Unknown,Finland,279,7437008RMK8BSWN39T09,ORTHEX,NASDAQ HELSINKI LTD,0,unmapped
d9066e9c-2b14-441a-979e-a7cdd7539000,Eramet SA,Manufacturing,Other Industrial Metals & Mining,Unknown,France,8828,549300LUH78PG2MP6N64,ERA,EURONEXT,0,unmapped
d930d765-728f-41ce-afd1-1a901b4ee795,Matas A/S,Consumer Goods,Traditional Retail,Scope 2-heavy,Denmark,3523,2138004PXX8LWGHGL872,MATAS,NASDAQ COPENHAGEN A/S,0.85,merge
d9e26982-84d2-46af-830a-e5651d7766a7,Turkiye Petrol Rafinerileri AS,Energy,Oil & Gas Refining,Operational Emitter,Turkey,6236,789000RCNG97UV50EE03,TUPRS.E,BORSA ISTANBUL,0.95,extend
da92681d-3ecf-4cdf-9d4d-f2e60f9cf53a,Kongsberg Gruppen ASA,Manufacturing,Aerospace Manufacturing,Upstream-heavy,Norway,14629,5967007LIEEXZXJ9HK73,KOG,OSLO BORS,0.9,extend
db76a333-3daf-4412-9a31-98addd07c466,CRH PLC,Manufacturing,Construction Materials,Lifecycle-dependent,Ireland,79800,549300MIDJNNTH068E74,CRH,"NEW YORK STOCK EXCHANGE, INC.",0.9,extend
dbe0318a-6518-406e-bf17-0fdc139e4197,Volvo Car AB,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Sweden,40729,5299000EAMGGBEYP7J33,VOLCAR B,NASDAQ STOCKHOLM AB,1.0,direct
dbfcc051-9811-4608-b723-188681c19a74,SSE PLC,Energy,Electric Utilities,Operational Emitter,United Kingdom,14980,549300KI75VYLLMSK856,SSE,LONDON STOCK EXCHANGE,0.95,direct
dc20cc19-9767-41e7-9d14-5ea3273afbbf,Electricite De France SA,Energy,Electric Utilities,Operational Emitter,France,165028,549300X3UK4GG3FNMO06,EDF,EURONEXT,0.95,direct
dca7ba08-2d4f-4c9b-a0be-59e8dc272bde,Veolia Environnement SA,Manufacturing,Waste Management Services,Operational Emitter,France,202332,969500LENY69X51OOT31,VIE,EURONEXT,0.9,extend
dd31ca5f-00f8-4ee5-8f03-c5aa5afe692f,L'Occitane International SA,Consumer Goods,Fast Moving Consumer Goods,Lifecycle-dependent,Luxembourg,9255,549300TLZP9DZV3ROI47,973,HONG KONG EXCHANGES AND CLEARING LTD,0.9,direct
